"Kingdom","Phylum","Class","Order","Family","Genus","Species"
"ASV17483","Bacteria","Actinobacteria","Thermoleophilia","Solirubrobacterales","67-14",NA,NA
"ASV17484","Bacteria","Gemmatimonadetes","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","Gemmatirosa",NA
"ASV17485","Bacteria","Actinobacteria","Acidimicrobiia","Microtrichales","Iamiaceae","Iamia",NA
"ASV17486","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Devosiaceae",NA,NA
"ASV17487","Bacteria","Planctomycetes","Planctomycetacia","Planctomycetales","Rubinisphaeraceae","SH-PL14",NA
"ASV17488","Bacteria","Actinobacteria","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces",NA
"ASV17489","Bacteria","Gemmatimonadetes","BD2-11_terrestrial_group",NA,NA,NA,NA
"ASV17490","Bacteria","Entotheonellaeota","Entotheonellia","Entotheonellales","Entotheonellaceae",NA,NA
"ASV17491","Bacteria","Acidobacteria","Holophagae","Subgroup_7",NA,NA,NA
"ASV17492","Bacteria","Chloroflexi","Anaerolineae","Caldilineales","Caldilineaceae",NA,NA
"ASV17493","Bacteria","Planctomycetes","Planctomycetacia","Pirellulales","Pirellulaceae",NA,NA
"ASV17494","Bacteria","Actinobacteria","0319-7L14",NA,NA,NA,NA
"ASV17495","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae",NA,NA
"ASV17496","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Polyangiaceae","Sorangium","cellulosum"
"ASV17497","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","Microvirga",NA
"ASV17498","Bacteria","Actinobacteria","Thermoleophilia","Gaiellales",NA,NA,NA
"ASV17499","Bacteria","Cyanobacteria","Sericytochromatia",NA,NA,NA,NA
"ASV17500","Bacteria","Bacteroidetes","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Mucilaginibacter",NA
"ASV17501","Bacteria","Proteobacteria","Alphaproteobacteria","Elsterales",NA,NA,NA
"ASV17502","Bacteria","Acidobacteria","Acidobacteriia","Subgroup_13",NA,NA,NA
"ASV17503","Bacteria","Actinobacteria","Actinobacteria","Frankiales","Acidothermaceae","Acidothermus",NA
"ASV17504","Bacteria","Chloroflexi","Ktedonobacteria","Ktedonobacterales","Ktedonobacteraceae","FCPS473",NA
"ASV17505","Bacteria","Planctomycetes","Phycisphaerae","Tepidisphaerales","WD2101_soil_group",NA,NA
"ASV17506","Bacteria","Gemmatimonadetes","Longimicrobia","Longimicrobiales","Longimicrobiaceae",NA,NA
"ASV17507","Bacteria","Proteobacteria","Alphaproteobacteria","Elsterales",NA,NA,NA
"ASV17508","Bacteria","Gemmatimonadetes","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","Gemmatimonas",NA
"ASV17509","Bacteria","Actinobacteria","Actinobacteria","Micromonosporales","Micromonosporaceae",NA,NA
"ASV17510","Bacteria","Acidobacteria","Subgroup_6",NA,NA,NA,NA
"ASV17511","Bacteria","Gemmatimonadetes","S0134_terrestrial_group",NA,NA,NA,NA
"ASV17512","Bacteria","Bacteroidetes","Bacteroidia","Sphingobacteriales","env.OPS_17",NA,NA
"ASV17513","Bacteria","Gemmatimonadetes","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","Gemmatimonas",NA
"ASV17514","Bacteria","Acidobacteria","Blastocatellia_(Subgroup_4)","DS-100",NA,NA,NA
"ASV17515","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Haliangiaceae","Haliangium",NA
"ASV17516","Bacteria","Chloroflexi","TK10",NA,NA,NA,NA
"ASV17517","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Microscillaceae","Ohtaekwangia",NA
"ASV17518","Bacteria","Armatimonadetes",NA,NA,NA,NA,NA
"ASV17519","Bacteria","Gemmatimonadetes","S0134_terrestrial_group",NA,NA,NA,NA
"ASV17520","Bacteria","Gemmatimonadetes","Longimicrobia","Longimicrobiales","Longimicrobiaceae",NA,NA
"ASV17521","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae",NA,NA
"ASV17522","Bacteria","Chloroflexi","Chloroflexia","Thermomicrobiales","JG30-KF-CM45",NA,NA
"ASV17523","Bacteria","Planctomycetes","Pla4_lineage",NA,NA,NA,NA
"ASV17524","Bacteria","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria_Incertae_Sedis","Unknown_Family","Acidibacter",NA
"ASV17525","Bacteria","Gemmatimonadetes","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","Gemmatimonas",NA
"ASV17526","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Nitrosomonadaceae","Nitrosomonas",NA
"ASV17527","Bacteria","Chloroflexi","Chloroflexia","Kallotenuales","AKIW781",NA,NA
"ASV17528","Bacteria","Chloroflexi","Ktedonobacteria","C0119",NA,NA,NA
"ASV17529","Bacteria","Planctomycetes","Phycisphaerae","Tepidisphaerales","WD2101_soil_group",NA,NA
"ASV17530","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Archangiaceae","Anaeromyxobacter",NA
"ASV17531","Bacteria","Chloroflexi","Anaerolineae","Anaerolineales","Anaerolineaceae",NA,NA
"ASV17532","Bacteria","Actinobacteria","Thermoleophilia","Solirubrobacterales","67-14",NA,NA
"ASV17533","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Nitrosomonadaceae","MND1",NA
"ASV17534","Bacteria","Fibrobacteres","Fibrobacteria","Fibrobacterales","Fibrobacteraceae","possible_genus_04",NA
"ASV17535","Bacteria","Acidobacteria","Blastocatellia_(Subgroup_4)","DS-100",NA,NA,NA
"ASV17536","Bacteria","Actinobacteria","Thermoleophilia","Gaiellales",NA,NA,NA
"ASV17537","Bacteria","Planctomycetes",NA,NA,NA,NA,NA
"ASV17538","Bacteria","Planctomycetes","Phycisphaerae","Tepidisphaerales","WD2101_soil_group",NA,NA
"ASV17539","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","Psychroglaciecola",NA
"ASV17540","Bacteria","Chloroflexi","Chloroflexia","Thermomicrobiales","JG30-KF-CM45",NA,NA
"ASV17541","Bacteria","Gemmatimonadetes","Longimicrobia","Longimicrobiales","Longimicrobiaceae",NA,NA
"ASV17542","Bacteria","Cyanobacteria","Sericytochromatia",NA,NA,NA,NA
"ASV17543","Bacteria","Chloroflexi","Ktedonobacteria","Ktedonobacterales","Ktedonobacteraceae","FCPS473",NA
"ASV17544","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","Methylobacterium",NA
"ASV17545","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae",NA,NA
"ASV17546","Bacteria","Gemmatimonadetes","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","Gemmatimonas",NA
"ASV17547","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","Microvirga",NA
"ASV17548","Bacteria",NA,NA,NA,NA,NA,NA
"ASV17549","Bacteria","Gemmatimonadetes","Longimicrobia","Longimicrobiales","Longimicrobiaceae",NA,NA
"ASV17550","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales",NA,NA,NA
"ASV17551","Bacteria","Planctomycetes","Phycisphaerae","Tepidisphaerales","WD2101_soil_group",NA,NA
"ASV17552","Bacteria","Planctomycetes","Planctomycetacia","Pirellulales","Pirellulaceae","Pirellula",NA
"ASV17553","Bacteria","Planctomycetes","Phycisphaerae","Tepidisphaerales","WD2101_soil_group",NA,NA
"ASV17554","Bacteria","Actinobacteria","Thermoleophilia",NA,NA,NA,NA
"ASV17555","Bacteria","Chloroflexi","TK10",NA,NA,NA,NA
"ASV17556","Bacteria","Gemmatimonadetes","S0134_terrestrial_group",NA,NA,NA,NA
"ASV17557","Bacteria","Actinobacteria","Actinobacteria","Frankiales","Acidothermaceae","Acidothermus",NA
"ASV17558","Bacteria","Actinobacteria","Thermoleophilia","Solirubrobacterales","Solirubrobacteraceae","Conexibacter",NA
"ASV17559","Bacteria","Armatimonadetes","Chthonomonadetes","Chthonomonadales",NA,NA,NA
"ASV17560","Bacteria","Bacteroidetes","Bacteroidia","Sphingobacteriales","env.OPS_17",NA,NA
"ASV17561","Bacteria","Actinobacteria","Actinobacteria","Micromonosporales","Micromonosporaceae",NA,NA
"ASV17562","Bacteria","Armatimonadetes","Armatimonadia","Armatimonadales",NA,NA,NA
"ASV17563","Bacteria","Gemmatimonadetes","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","Gemmatimonas",NA
"ASV17564","Bacteria","Bacteroidetes","Bacteroidia","Sphingobacteriales","FFCH9454",NA,NA
"ASV17565","Bacteria","Chloroflexi","Chloroflexia","Thermomicrobiales","JG30-KF-CM45",NA,NA
"ASV17566","Bacteria","Chloroflexi","TK10",NA,NA,NA,NA
"ASV17567","Bacteria","Planctomycetes","vadinHA49",NA,NA,NA,NA
"ASV17568","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Microscillaceae","Ohtaekwangia",NA
"ASV17569","Bacteria","Verrucomicrobia","Verrucomicrobiae","Chthoniobacterales","Chthoniobacteraceae","Chthoniobacter",NA
"ASV17570","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiales_Incertae_Sedis","Bauldia",NA
"ASV17571","Bacteria","Actinobacteria","Actinobacteria","Pseudonocardiales","Pseudonocardiaceae","Saccharothrix","lopnurensis"
"ASV17572","Bacteria","Proteobacteria","Gammaproteobacteria","Diplorickettsiales","Diplorickettsiaceae",NA,NA
"ASV17573","Bacteria","Cyanobacteria","Oxyphotobacteria","Nostocales","Phormidiaceae","Tychonema_CCAP_1459-11B",NA
"ASV17574","Bacteria","Verrucomicrobia","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae",NA,NA
"ASV17575","Bacteria","Planctomycetes","Planctomycetacia","Planctomycetales",NA,NA,NA
"ASV17576","Bacteria","Chloroflexi","Chloroflexia","Kallotenuales","AKIW781",NA,NA
"ASV17577","Bacteria","Acidobacteria","Subgroup_5",NA,NA,NA,NA
"ASV17578","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Oceanobacillus",NA
"ASV17579","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae",NA,NA
"ASV17580","Bacteria","Chloroflexi","Chloroflexia","Thermomicrobiales","JG30-KF-CM45",NA,NA
"ASV17581","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae",NA,NA
"ASV17582","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae",NA,NA
"ASV17583","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae",NA,NA
"ASV17584","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae",NA,NA
"ASV17585","Bacteria","Proteobacteria","Deltaproteobacteria","Oligoflexales","0319-6G20",NA,NA
"ASV17586","Bacteria","Planctomycetes","Phycisphaerae","Tepidisphaerales","WD2101_soil_group",NA,NA
"ASV17587","Bacteria","Proteobacteria","Deltaproteobacteria","Desulfarculales","Desulfarculaceae",NA,NA
"ASV17588","Bacteria","Chloroflexi","TK10",NA,NA,NA,NA
"ASV17589","Bacteria","Chloroflexi","Chloroflexia","Chloroflexales","Herpetosiphonaceae","Herpetosiphon",NA
"ASV17590","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Haliangiaceae","Haliangium",NA
"ASV17591","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Rhodanobacteraceae","Rudaea",NA
"ASV17592","Bacteria","Planctomycetes","Planctomycetacia","Isosphaerales","Isosphaeraceae","Aquisphaera",NA
"ASV17593","Bacteria","Acidobacteria","Blastocatellia_(Subgroup_4)","11-24",NA,NA,NA
"ASV17594","Bacteria","Actinobacteria","Acidimicrobiia",NA,NA,NA,NA
"ASV17595","Bacteria","Armatimonadetes","Armatimonadia","Armatimonadales",NA,NA,NA
"ASV17596","Bacteria","Cyanobacteria","Melainabacteria","Vampirovibrionales",NA,NA,NA
"ASV17597","Bacteria","Proteobacteria","Gammaproteobacteria","Diplorickettsiales","Diplorickettsiaceae",NA,NA
"ASV17598","Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae",NA,NA
"ASV17599","Bacteria","Actinobacteria","Thermoleophilia","Gaiellales",NA,NA,NA
"ASV17600","Bacteria","Proteobacteria","Deltaproteobacteria",NA,NA,NA,NA
"ASV17601","Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae",NA,NA
"ASV17602","Bacteria","Cyanobacteria","Oxyphotobacteria","Oxyphotobacteria_Incertae_Sedis","Unknown_Family",NA,NA
"ASV17603","Bacteria","Proteobacteria","Deltaproteobacteria","Bdellovibrionales","Bdellovibrionaceae","OM27_clade",NA
"ASV17604","Bacteria","Planctomycetes","Planctomycetacia","Isosphaerales","Isosphaeraceae","Singulisphaera",NA
"ASV17605","Bacteria","Proteobacteria","Gammaproteobacteria","Diplorickettsiales","Diplorickettsiaceae","Aquicella",NA
"ASV17606","Bacteria","Armatimonadetes","Fimbriimonadia","Fimbriimonadales","Fimbriimonadaceae",NA,NA
"ASV17607","Bacteria","Verrucomicrobia","Verrucomicrobiae","Chthoniobacterales","Chthoniobacteraceae","Candidatus_Udaeobacter",NA
"ASV17608","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","SC-I-84",NA,NA
"ASV17609","Bacteria","Planctomycetes","BD7-11",NA,NA,NA,NA
"ASV17610","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae",NA,NA
"ASV17611","Bacteria","Chloroflexi","TK10",NA,NA,NA,NA
"ASV17612","Archaea","Thaumarchaeota","Nitrososphaeria","Nitrososphaerales","Nitrososphaeraceae",NA,NA
"ASV17613","Bacteria","Proteobacteria","Gammaproteobacteria","Diplorickettsiales","Diplorickettsiaceae","Aquicella",NA
"ASV17614","Bacteria","Armatimonadetes","Armatimonadia","Armatimonadales",NA,NA,NA
"ASV17615","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae",NA,NA
"ASV17616","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","Psychroglaciecola",NA
"ASV17617","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Archangiaceae","Anaeromyxobacter",NA
"ASV17618","Bacteria","Cyanobacteria","Melainabacteria","Obscuribacterales",NA,NA,NA
"ASV17619","Bacteria","Planctomycetes","Phycisphaerae","Tepidisphaerales","WD2101_soil_group",NA,NA
"ASV17620","Bacteria","Chloroflexi","Ktedonobacteria","Ktedonobacterales","Ktedonobacteraceae",NA,NA
"ASV17621","Bacteria","Chloroflexi",NA,NA,NA,NA,NA
"ASV17622","Bacteria","Chloroflexi","Anaerolineae","RBG-13-54-9",NA,NA,NA
"ASV17623","Bacteria","Gemmatimonadetes","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","Gemmatimonas",NA
"ASV17624","Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Ferruginibacter",NA
"ASV17625","Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Cohnella",NA
"ASV17626","Bacteria","Gemmatimonadetes","Longimicrobia","Longimicrobiales","Longimicrobiaceae",NA,NA
"ASV17627","Bacteria","Proteobacteria","Deltaproteobacteria","Oligoflexales","0319-6G20",NA,NA
"ASV17628","Bacteria","Proteobacteria","Deltaproteobacteria","Oligoflexales","0319-6G20",NA,NA
"ASV17629","Bacteria","Actinobacteria","Acidimicrobiia","Microtrichales",NA,NA,NA
"ASV17630","Bacteria","Cyanobacteria","Oxyphotobacteria","Oxyphotobacteria_Incertae_Sedis","Unknown_Family","Leptolyngbya_EcFYyyy-00",NA
"ASV17631","Bacteria","Elusimicrobia","Lineage_IIb",NA,NA,NA,NA
"ASV17632","Bacteria","Acidobacteria","Acidobacteriia","Solibacterales","Solibacteraceae_(Subgroup_3)","Bryobacter",NA
"ASV17633","Bacteria","Cyanobacteria","Oxyphotobacteria","Nostocales","Phormidiaceae","Planktothrix_NIVA-CYA_15",NA
"ASV17634","Bacteria","Cyanobacteria","Oxyphotobacteria",NA,NA,NA,NA
"ASV17635","Bacteria","Actinobacteria","Acidimicrobiia",NA,NA,NA,NA
"ASV17636","Bacteria","Cyanobacteria","Oxyphotobacteria","Nostocales",NA,NA,NA
"ASV17637","Bacteria","Nitrospirae","Nitrospira","Nitrospirales","Nitrospiraceae","Nitrospira",NA
"ASV17638","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Shinella",NA
"ASV17639","Bacteria","Bacteroidetes","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Mucilaginibacter",NA
"ASV17640","Bacteria","Bacteroidetes","Bacteroidia","Sphingobacteriales","NS11-12_marine_group",NA,NA
"ASV17641","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Rhodanobacteraceae",NA,NA
"ASV17642","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Pseudorhodoplanes",NA
"ASV17643","Bacteria","Proteobacteria","Gammaproteobacteria","Diplorickettsiales","Diplorickettsiaceae",NA,NA
"ASV17644","Bacteria","Armatimonadetes","Chthonomonadetes","Chthonomonadales","Chthonomonadaceae","Chthonomonas",NA
"ASV17645","Bacteria","Chloroflexi","Ktedonobacteria","Ktedonobacterales","Ktedonobacteraceae",NA,NA
"ASV17646","Bacteria","Proteobacteria","Gammaproteobacteria","Diplorickettsiales","Diplorickettsiaceae",NA,NA
"ASV17647","Bacteria","Armatimonadetes",NA,NA,NA,NA,NA
"ASV17648","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Haliangiaceae","Haliangium",NA
"ASV17649","Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Paenibacillus",NA
"ASV17650","Bacteria","Actinobacteria","Actinobacteria","Corynebacteriales","Mycobacteriaceae","Mycobacterium",NA
"ASV17651","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae",NA,NA
"ASV17652","Bacteria","Proteobacteria","Alphaproteobacteria","Elsterales",NA,NA,NA
"ASV17653","Bacteria","Acidobacteria","Subgroup_6","Unknown_Order","Unknown_Family","Vicinamibacter",NA
"ASV17654","Bacteria","Acidobacteria","Subgroup_6",NA,NA,NA,NA
"ASV17655","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae",NA,NA
"ASV17656","Bacteria","Actinobacteria","Actinobacteria","Micromonosporales","Micromonosporaceae","Rugosimonospora",NA
"ASV17657","Bacteria","Acidobacteria","Blastocatellia_(Subgroup_4)","11-24",NA,NA,NA
"ASV17658","Bacteria","Proteobacteria","Alphaproteobacteria","Elsterales",NA,NA,NA
"ASV17659","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae",NA,NA
"ASV17660","Bacteria","Chloroflexi","Anaerolineae","RBG-13-54-9",NA,NA,NA
"ASV17661","Bacteria","Cyanobacteria","Melainabacteria","Vampirovibrionales",NA,NA,NA
"ASV17662","Bacteria","Firmicutes","Bacilli","Bacillales","Alicyclobacillaceae","Alicyclobacillus",NA
"ASV17663","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae",NA,NA
"ASV17664","Bacteria","Chloroflexi","Chloroflexia","Chloroflexales","Chloroflexaceae","FFCH7168",NA
"ASV17665","Bacteria","Proteobacteria","Alphaproteobacteria",NA,NA,NA,NA
"ASV17666","Bacteria","Planctomycetes","Phycisphaerae","Tepidisphaerales","WD2101_soil_group",NA,NA
"ASV17667","Bacteria","Gemmatimonadetes","BD2-11_terrestrial_group",NA,NA,NA,NA
"ASV17668","Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Flaviaesturariibacter",NA
"ASV17669","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","Gemmata",NA
"ASV17670","Bacteria","Armatimonadetes",NA,NA,NA,NA,NA
"ASV17671","Bacteria","Gemmatimonadetes","Longimicrobia","Longimicrobiales","Longimicrobiaceae",NA,NA
"ASV17672","Bacteria","Gemmatimonadetes","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","Gemmatimonas",NA
"ASV17673","Bacteria","Actinobacteria","Actinobacteria","Frankiales",NA,NA,NA
"ASV17674","Bacteria","Actinobacteria","Acidimicrobiia",NA,NA,NA,NA
"ASV17675","Bacteria","Actinobacteria","Rubrobacteria","Rubrobacterales","Rubrobacteriaceae","Rubrobacter",NA
"ASV17676","Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Flavisolibacter",NA
"ASV17677","Bacteria","Gemmatimonadetes","Longimicrobia","Longimicrobiales","Longimicrobiaceae",NA,NA
"ASV17678","Bacteria",NA,NA,NA,NA,NA,NA
"ASV17679","Bacteria","Actinobacteria","Acidimicrobiia","IMCC26256",NA,NA,NA
"ASV17680","Bacteria","Planctomycetes","Phycisphaerae","Tepidisphaerales","WD2101_soil_group",NA,NA
"ASV17681","Bacteria","Chloroflexi","Chloroflexia","Kallotenuales","Kallotenuaceae","Kallotenue",NA
"ASV17682","Bacteria","Actinobacteria","Thermoleophilia","Gaiellales",NA,NA,NA
"ASV17683","Bacteria","Gemmatimonadetes","S0134_terrestrial_group",NA,NA,NA,NA
"ASV17684","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae",NA,NA
"ASV17685","Bacteria","Proteobacteria","Alphaproteobacteria","Azospirillales","Azospirillaceae","Desertibacter",NA
"ASV17686","Bacteria","Planctomycetes","Planctomycetacia","Isosphaerales","Isosphaeraceae",NA,NA
"ASV17687","Bacteria","Actinobacteria","Actinobacteria","Micromonosporales","Micromonosporaceae",NA,NA
"ASV17688","Bacteria","Gemmatimonadetes","S0134_terrestrial_group",NA,NA,NA,NA
"ASV17689","Bacteria","Cyanobacteria","Sericytochromatia",NA,NA,NA,NA
"ASV17690","Bacteria",NA,NA,NA,NA,NA,NA
"ASV17691","Bacteria","Cyanobacteria","Oxyphotobacteria","Nostocales","Phormidiaceae","Tychonema_CCAP_1459-11B",NA
"ASV17692","Bacteria","Gemmatimonadetes","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","Gemmatirosa",NA
"ASV17693","Bacteria","Acidobacteria","Acidobacteriia","Solibacterales","Solibacteraceae_(Subgroup_3)","Bryobacter",NA
"ASV17694","Bacteria","Proteobacteria","Alphaproteobacteria","Azospirillales","Azospirillaceae","Azospirillum",NA
"ASV17695","Bacteria","Chloroflexi","Chloroflexia","Chloroflexales","Roseiflexaceae",NA,NA
"ASV17696","Bacteria","Actinobacteria","Thermoleophilia","Gaiellales",NA,NA,NA
"ASV17697","Bacteria","Chloroflexi","Anaerolineae",NA,NA,NA,NA
"ASV17698","Bacteria","Actinobacteria","Thermoleophilia",NA,NA,NA,NA
"ASV17699","Bacteria","Actinobacteria","Thermoleophilia","Solirubrobacterales","67-14",NA,NA
"ASV17700","Bacteria","Acidobacteria","Acidobacteriia","Solibacterales","Solibacteraceae_(Subgroup_3)","Bryobacter",NA
"ASV17701","Bacteria","Acidobacteria","Blastocatellia_(Subgroup_4)","11-24",NA,NA,NA
"ASV17702","Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales",NA,NA,NA
