OTU_ID	Kingdom	Phylum	Class	Order	Family	Genus	Species
ASV807	Fungi	Ascomycota	Eurotiomycetes	Onygenales	Onygenales_fam_Incertae_sedis	Chrysosporium	shanxiense
ASV808	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymosphaeriaceae	Paracamarosporium	psoraleae
ASV809	Fungi	Ascomycota	Sordariomycetes	Hypocreales			
ASV810	Fungi	Glomeromycota	Glomeromycetes				
ASV811	Fungi	Ascomycota	Sordariomycetes	Branch06			
ASV812	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Porocercospora	seminalis
ASV813	Fungi	Ascomycota					
ASV814	Fungi	Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeriaceae	Immersiella	caudata
ASV815	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Bionectriaceae	Clonostachys	
ASV816	Fungi	Ascomycota	Pezizomycetes	Pezizales	Ascobolaceae		
ASV817	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Tremellaceae	Cryptococcus	neoformans
ASV818	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae		
ASV819	Fungi	Basidiomycota	Agaricomycetes	Geastrales	Geastraceae	Geastrum	
ASV820	Fungi	Ascomycota					
ASV821	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Clavicipitaceae	Metarhizium	anisopliae
ASV822	Fungi	Ascomycota	Sordariomycetes	Magnaporthales	Magnaporthaceae	Pseudophialophora	angusta
ASV823	Fungi						
ASV824	Fungi						
ASV825	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae		
ASV826	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae		
ASV827	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	
ASV828	Fungi	Ascomycota					
ASV829	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Ovatospora	
ASV830	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Ceratobasidiaceae	Waitea	circinata
ASV831	Fungi	Ascomycota	Sordariomycetes	Xylariales	Diatrypaceae	Monosporascus	
ASV832	Fungi	Ascomycota	Sordariomycetes	Microascales	Microascaceae	Microascus	cirrosus
ASV833	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporales_fam_Incertae_sedis	Polyschema	
ASV834	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae		
ASV835	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	cuneirostrum
ASV836	Fungi	Glomeromycota	Glomeromycetes	Gigasporales	Gigasporaceae	Dentiscutata	savannicola
ASV837	Fungi	Calcarisporiellomycota	Calcarisporiellomycetes	Calcarisporiellales	Calcarisporiellaceae	Calcarisporiella	
ASV838	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Thielavia	
ASV839	Fungi	Ascomycota	Dothideomycetes	Pleosporales			
ASV840	Fungi	Mortierellomycota					
ASV841	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Dictyosporiaceae	Pseudocoleophoma	
ASV842	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Lentitheciaceae	Keissleriella	yonaguniensis
ASV843	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymosphaeriaceae	Paraconiothyrium	
ASV844	Fungi	Mortierellomycota					
ASV845	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Ceratobasidiaceae	Ceratobasidium	
ASV846	Fungi	Glomeromycota	Paraglomeromycetes				
ASV847	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae		
ASV848	Fungi	Ascomycota					
ASV849	Fungi	Ascomycota	Sordariomycetes	Microascales	Microascaceae	Lophotrichus	fimeti
ASV850	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Morosphaeriaceae		
ASV851	Fungi	Basidiomycota	Agaricomycetes	Russulales	Peniophoraceae	Peniophora	gilbertsonii
ASV852	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Metschnikowiaceae	Metschnikowia	
ASV853	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Trimorphomycetaceae	Saitozyma	podzolica
ASV854	Fungi	Basidiomycota	Agaricomycetes	Phallales	Phallaceae	Lysurus	
ASV855	Fungi	Ascomycota					
ASV856	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymosphaeriaceae	Spegazzinia	tessarthra
ASV857	Fungi	Basidiomycota	Agaricomycetes				
ASV858	Fungi	Ascomycota	Dothideomycetes				
ASV859	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	Neoascochyta	
ASV860	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Bionectriaceae	Clonostachys	phyllophila
ASV861	Fungi	Glomeromycota	Paraglomeromycetes	Paraglomerales	Paraglomeraceae	Paraglomus	
ASV862	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Acrophialophora	levis
ASV863	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymosphaeriaceae		
ASV864	Fungi	Ascomycota	Pezizomycetes	Pezizales	Ascodesmidaceae	Cephaliophora	tropica
ASV865	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Exophiala	xenobiotica
ASV866	Fungi	Ascomycota	Dothideomycetes	Capnodiales			
ASV867	Fungi						
ASV868	Fungi	Ascomycota					
ASV869	Fungi	Mortierellomycota					
ASV870	Fungi	Ascomycota	Dothideomycetes	Venturiales	Sympoventuriaceae	Veronaeopsis	simplex
ASV871	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae		
ASV872	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Sporormiaceae	Westerdykella	nigra
ASV873	Fungi	Basidiomycota	Agaricomycetes	Phallales	Phallaceae	Itajahya	rosea
ASV874	Fungi	Ascomycota	Dothideomycetes	Hysteriales	Hysteriaceae	Rhytidhysteron	rufulum
ASV875	Fungi	Ascomycota	Sordariomycetes	Sordariales			
ASV876	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Dioszegia	
ASV877	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Cosmospora	gigas
ASV878	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	
ASV879	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	zonata
ASV880	Fungi	Ascomycota	Sordariomycetes				
ASV881	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Scytalidium	
ASV882	Fungi						
ASV883	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Metschnikowiaceae	Metschnikowia	
ASV884	Fungi	Basidiomycota	Agaricomycetes	Geastrales	Geastraceae		
ASV885	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Cordycipitaceae	Simplicillium	obclavatum
ASV886	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Exophiala	brunnea
ASV887	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Rhynchogastremataceae	Papiliotrema	
ASV888	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae		
ASV889	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	
ASV890	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Sporormiaceae		
ASV891	Fungi	Ascomycota					
ASV892	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Chaetomium	
ASV893	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Ceratobasidiaceae	Ceratobasidium	
ASV894	Fungi	Basidiomycota	Agaricomycetes	Geastrales	Geastraceae	Geastrum	parvisporum
ASV895	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae		
ASV896	Fungi	Ascomycota					
ASV897	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Phaeosphaeriopsis	
ASV898	Fungi	Glomeromycota	Paraglomeromycetes	Paraglomerales	Paraglomeraceae	Paraglomus	occultum
ASV899	Fungi	Basidiomycota	Agaricomycetes				
ASV900	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Metschnikowiaceae	Metschnikowia	
ASV901	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales			
ASV902	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Metschnikowiaceae	Metschnikowia	
ASV903	Fungi	Ascomycota	Dothideomycetes				
ASV904	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Tremellaceae	Cryptococcus	
ASV905	Fungi						
ASV906	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Lentitheciaceae	Poaceascoma	helicoides
ASV907	Fungi	Ascomycota					
ASV908	Fungi	Basidiomycota	Agaricomycetes	Trechisporales			
ASV909	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	
ASV910	Fungi	Ascomycota	Sordariomycetes	Conioscyphales	Conioscyphaceae	Conioscypha	
ASV911	Fungi	Ascomycota	Sordariomycetes	Microascales	Microascaceae	Microascus	croci
ASV912	Fungi	Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeriaceae	Cladorrhinum	
ASV913	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae		
ASV914	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	solani
ASV915	Fungi	Ascomycota	Dothideomycetes	Pleosporales			
ASV916	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Coniothyriaceae	Neoconiothyrium	rosae
ASV917	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Coniothyriaceae	Neoconiothyrium	rosae
ASV918	Fungi	Ascomycota					
ASV919	Fungi						
ASV920	Fungi	Ascomycota					
ASV921	Fungi	Ascomycota					
ASV922	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae		
ASV923	Fungi	Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeriaceae	Schizothecium	
ASV924	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Chaetomium	
ASV925	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Bionectriaceae	Bionectria	rossmaniae
ASV926	Fungi	Mortierellomycota					
ASV927	Fungi	Ascomycota	Dothideomycetes	Pleosporales			
ASV928	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Acrophialophora	levis
ASV929	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	kyushuense
ASV930	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Metschnikowiaceae	Metschnikowia	
ASV931	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Teratosphaeriaceae		
ASV932	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Tremellaceae	Cryptococcus	neoformans
ASV933	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Metschnikowiaceae	Metschnikowia	
ASV934	Fungi	Ascomycota	Sordariomycetes	Xylariales	Diatrypaceae	Monosporascus	eutypoides
ASV935	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreaceae	Trichoderma	
ASV936	Fungi	Mortierellomycota					
ASV937	Fungi	Ascomycota	Sordariomycetes	Trichosphaeriales	Trichosphaeriaceae	Nigrospora	oryzae
ASV938	Fungi	Mortierellomycota					
ASV939	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Dissoconiaceae	Dissoconium	
ASV940	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	alpina
ASV941	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	
ASV942	Fungi	Ascomycota	Sordariomycetes	Hypocreales			
ASV943	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Coniothyriaceae		
ASV944	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Metschnikowiaceae	Metschnikowia	
ASV945	Fungi	Ascomycota					
ASV946	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Ceratobasidiaceae		
ASV947	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Ceratobasidiaceae		
ASV948	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae		
ASV949	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Phanerochaetaceae		
ASV950	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	
ASV951	Fungi						
ASV952	Fungi	Basidiomycota	Agaricomycetes	Geastrales	Geastraceae	Geastrum	
ASV953	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Exophiala	
ASV954	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Morosphaeriaceae	Acrocalymma	
ASV955	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Entolomataceae	Clitopilus	
ASV956	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Stachybotryaceae	Alfaria	
ASV957	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Sporormiaceae		
ASV958	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae		
ASV959	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Exophiala	xenobiotica
ASV960	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreales_fam_Incertae_sedis	Acremonium	curvulum
ASV961	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	
ASV962	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Chaetomium	
ASV963	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Cladosporiaceae	Cladosporium	aciculare
ASV964	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymosphaeriaceae	Paraconiothyrium	archidendri
ASV965	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymosphaeriaceae	Paracamarosporium	fagi
ASV966	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Curvularia	caricae-papayae
ASV967	Fungi						
ASV968	Fungi	Ascomycota					
ASV969	Fungi						
ASV970	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Ophiocordycipitaceae	Ophiocordyceps	sobolifera
ASV971	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae		
ASV972	Fungi	Ascomycota					
ASV973	Fungi	Basidiomycota	Tremellomycetes	Filobasidiales	Filobasidiaceae	Filobasidium	
ASV974	Fungi						
ASV975	Fungi	Basidiomycota	Agaricomycetes	Trechisporales	Hydnodontaceae		
ASV976	Fungi	Ascomycota	Sordariomycetes	Branch06			
ASV977	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymosphaeriaceae	Verrucoconiothyrium	
ASV978	Fungi	Ascomycota	Dothideomycetes	Pleosporales		Parapyrenochaeta	acaciae
ASV979	Fungi	Glomeromycota	Glomeromycetes	Diversisporales	Acaulosporaceae		
ASV980	Fungi	Ascomycota					
ASV981	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae	Scutellinia	
ASV982	Fungi	Ascomycota	Dothideomycetes	Dothideales			
ASV983	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Scytalidium	sphaerosporum
ASV984	Fungi	Glomeromycota	Archaeosporomycetes	Archaeosporales	Ambisporaceae	Ambispora	appendicula
ASV985	Fungi	Ascomycota					
ASV986	Fungi	Ascomycota	Dothideomycetes	Dothideales	Aureobasidiaceae	Aureobasidium	pullulans
ASV987	Fungi	Ascomycota	Orbiliomycetes	Orbiliales	Orbiliaceae	Dactylella	
ASV988	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	
ASV989	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporales_fam_Incertae_sedis	Pseudorobillarda	phragmitis
ASV990	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Myceliophthora	similis
ASV991	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales			
ASV992	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymosphaeriaceae	Montagnula	opulenta
ASV993	Fungi	Ascomycota	Sordariomycetes				
ASV994	Fungi	Ascomycota	Dothideomycetes	Dothideales	Aureobasidiaceae		
ASV995	Fungi	Basidiomycota	Agaricomycetes	Trechisporales			
ASV996	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	oligospora
ASV997	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Periconiaceae	Periconia	macrospinosa
ASV998	Fungi	Ascomycota					
ASV999	Fungi	Mortierellomycota					
ASV1000	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporales_fam_Incertae_sedis	Polyschema	congolense
ASV1001	Fungi	Ascomycota					
ASV1002	Fungi	Ascomycota	Sordariomycetes	Conioscyphales	Conioscyphaceae	Conioscypha	
ASV1003	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Acrophialophora	levis
ASV1004	Fungi	Ascomycota	Pezizomycetes	Pezizales	Ascobolaceae	Ascobolus	
ASV1005	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	alternata
ASV1006	Fungi	Glomeromycota	Glomeromycetes	Diversisporales	Acaulosporaceae		
ASV1007	Fungi	Ascomycota	Sordariomycetes	Branch06			
ASV1008	Fungi	Ascomycota	Dothideomycetes	Dothideomycetes_ord_Incertae_sedis	Eremomycetaceae	Rhexothecium	
ASV1009	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Chaetomium	
ASV1010	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Curvularia	lunata
ASV1011	Fungi						
ASV1012	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymosphaeriaceae	Deniquelata	barringtoniae
ASV1013	Fungi	Ascomycota	Sordariomycetes	Coniochaetales	Coniochaetaceae	Coniochaeta	canina
ASV1014	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	awamori
ASV1015	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Morosphaeriaceae	Acrocalymma	
ASV1016	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Cordycipitaceae	Lecanicillium	saksenae
ASV1017	Fungi						
ASV1018	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Metschnikowiaceae	Metschnikowia	
ASV1019	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae		
ASV1020	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Morosphaeriaceae	Acrocalymma	
ASV1021	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Psathyrellaceae	Psathyrella	complutensis
ASV1022	Fungi	Ascomycota					
ASV1023	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae	Boubovia	
ASV1024	Fungi	Ascomycota					
ASV1025	Fungi	Ascomycota					
ASV1026	Fungi	Ascomycota	Dothideomycetes	Pleosporales			
ASV1027	Fungi	Glomeromycota					
ASV1028	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	ochraceus
ASV1029	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae		
ASV1030	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Gibberella	intricans
ASV1031	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Sporormiaceae	Preussia	
ASV1032	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Metschnikowiaceae	Metschnikowia	
ASV1033	Fungi	Ascomycota	Sordariomycetes	Hypocreales			
ASV1034	Fungi						
ASV1035	Fungi	Ascomycota	Dothideomycetes	Pleosporales			
ASV1036	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Lentitheciaceae	Poaceascoma	helicoides
ASV1037	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Melanommataceae		
ASV1038	Fungi	Ascomycota	Sordariomycetes	Xylariales	Xylariaceae	Xylaria	
ASV1039	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae	Boubovia	
ASV1040	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Mycosphaerellaceae		
ASV1041	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Chaetomium	
ASV1042	Fungi	Ascomycota					
ASV1043	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Chaetomium	
ASV1044	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Rhynchogastremataceae	Papiliotrema	mangalensis
ASV1045	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Chaetomium	globosum
ASV1046	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	
ASV1047	Fungi	Ascomycota	Dothideomycetes	Dothideales	Aureobasidiaceae	Aureobasidium	
ASV1048	Fungi						
ASV1049	Fungi	Ascomycota					
ASV1050	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymosphaeriaceae	Paraphaeosphaeria	sardoa
ASV1051	Fungi	Ascomycota	Orbiliomycetes	Orbiliales	Orbiliaceae		
ASV1052	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Metschnikowiaceae	Metschnikowia	
ASV1053	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreales_fam_Incertae_sedis	Acremonium	charticola
ASV1054	Fungi						
ASV1055	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Psathyrellaceae	Coprinellus	radians
ASV1056	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Chaetomium	variosporum
ASV1057	Fungi	Basidiomycota	Agaricomycetes				
ASV1058	Fungi	Ascomycota	Dothideomycetes	Botryosphaeriales	Botryosphaeriaceae	Oblongocollomyces	variabilis
ASV1059	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Stachybotryaceae		
ASV1060	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymosphaeriaceae	Montagnula	
ASV1061	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Ophiocordycipitaceae		
ASV1062	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae		
ASV1063	Fungi	Ascomycota	Sordariomycetes	Magnaporthales	Magnaporthaceae	Magnaporthiopsis	poae
ASV1064	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Chaetomium	
ASV1065	Fungi	Ascomycota					
ASV1066	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Parastagonospora	
ASV1067	Fungi	Ascomycota	Leotiomycetes	Helotiales	Chaetomellaceae	Chaetomella	raphigera
ASV1068	Fungi	Ascomycota					
ASV1069	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Metschnikowiaceae	Metschnikowia	
ASV1070	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Cladophialophora	chaetospira
ASV1071	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Metschnikowiaceae	Metschnikowia	
ASV1072	Fungi	Basidiomycota	Agaricomycetes	Phallales	Phallaceae	Itajahya	rosea
ASV1073	Fungi	Ascomycota	Sordariomycetes				
ASV1074	Fungi	Ascomycota	Dothideomycetes	Pleosporales			
ASV1075	Fungi	Ascomycota					
ASV1076	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Chaetomium	apiculatum
ASV1077	Fungi						
ASV1078	Fungi	Ascomycota	Dothideomycetes	Dothideomycetes_ord_Incertae_sedis	Eremomycetaceae	Rhexothecium	
ASV1079	Fungi						
ASV1080	Fungi	Ascomycota	Sordariomycetes	Hypocreales			
ASV1081	Fungi	Ascomycota	Dothideomycetes	Botryosphaeriales	Botryosphaeriaceae		
ASV1082	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	thomii
ASV1083	Fungi	Ascomycota	Sordariomycetes				
ASV1084	Fungi	Ascomycota					
ASV1085	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Chaetomium	
ASV1086	Fungi	Ascomycota	Sordariomycetes	Coniochaetales	Coniochaetaceae	Coniochaeta	cypraeaespora
ASV1087	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae		
ASV1088	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Bisifusarium	dimerum
ASV1089	Fungi						
ASV1090	Fungi						
ASV1091	Fungi	Ascomycota	Sordariomycetes	Sordariales	Sordariaceae	Gelasinospora	saitoi
ASV1092	Fungi						
ASV1093	Fungi	Ascomycota	Sordariomycetes	Xylariales	Xylariales_fam_Incertae_sedis	Hansfordia	
ASV1094	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	capitata
ASV1095	Fungi	Ascomycota					
ASV1096	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae	Boubovia	nicholsonii
ASV1097	Fungi	Ascomycota	Dothideomycetes	Pleosporales			
ASV1098	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Bipolaris	yamadae
ASV1099	Fungi	Ascomycota	Sordariomycetes	Hypocreales			
ASV1100	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Echinoderma	echinaceum
ASV1101	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Trichocomaceae	Talaromyces	pinophilus
ASV1102	Fungi						
ASV1103	Fungi	Ascomycota	Dothideomycetes	Pleosporales			
ASV1104	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae		
ASV1105	Fungi	Ascomycota					
ASV1106	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Thielavia	australiensis
ASV1107	Fungi						
ASV1108	Fungi	Ascomycota	Dothideomycetes	Hysteriales	Hysteriaceae	Rhytidhysteron	rufulum
ASV1109	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Articulospora	
ASV1110	Fungi	Glomeromycota	Paraglomeromycetes				
ASV1111	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Cordycipitaceae	Beauveria	bassiana
ASV1112	Fungi	Ascomycota					
ASV1113	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymosphaeriaceae		
ASV1114	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Ganodermataceae		
ASV1115	Fungi	Ascomycota					
ASV1116	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	
ASV1117	Fungi	Ascomycota					
ASV1118	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Neosetophoma	lunariae
ASV1119	Fungi						
ASV1120	Fungi	Ascomycota					
ASV1121	Fungi	Calcarisporiellomycota	Calcarisporiellomycetes	Calcarisporiellales	Calcarisporiellaceae	Calcarisporiella	
ASV1122	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Metschnikowiaceae	Metschnikowia	
ASV1123	Fungi	Basidiomycota	Agaricomycetes	Corticiales	Corticiaceae		
ASV1124	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Entolomataceae	Clitopilus	amarus
ASV1125	Fungi	Basidiomycota					
ASV1126	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Chaetomium	globosum
ASV1127	Fungi	Ascomycota	Sordariomycetes				
ASV1128	Fungi	Ascomycota	Sordariomycetes	Sordariales			
ASV1129	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Metschnikowiaceae	Metschnikowia	
ASV1130	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Marasmiaceae	Moniliophthora	
